season,week,game_id,home_team,away_team,kickoff_utc,snapshot_utc,slot,markets
2024,2,2024_02_CIN_KC,KC,CIN,2024-09-15 20:25:00+00:00,2024-09-15 19:25:00+00:00,2024-09-15 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_PIT_DEN,DEN,PIT,2024-09-15 20:25:00+00:00,2024-09-15 19:25:00+00:00,2024-09-15 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_CHI_HOU,HOU,CHI,2024-09-16 00:20:00+00:00,2024-09-15 23:20:00+00:00,2024-09-15 23:20:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_ATL_PHI,PHI,ATL,2024-09-17 00:15:00+00:00,2024-09-16 23:15:00+00:00,2024-09-16 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_NE_NYJ,NYJ,NE,2024-09-20 00:15:00+00:00,2024-09-19 23:15:00+00:00,2024-09-19 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_NYG_CLE,CLE,NYG,2024-09-22 17:00:00+00:00,2024-09-22 16:00:00+00:00,2024-09-22 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_CHI_IND,IND,CHI,2024-09-22 17:00:00+00:00,2024-09-22 16:00:00+00:00,2024-09-22 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_HOU_MIN,MIN,HOU,2024-09-22 17:00:00+00:00,2024-09-22 16:00:00+00:00,2024-09-22 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_PHI_NO,NO,PHI,2024-09-22 17:00:00+00:00,2024-09-22 16:00:00+00:00,2024-09-22 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_LAC_PIT,PIT,LAC,2024-09-22 17:00:00+00:00,2024-09-22 16:00:00+00:00,2024-09-22 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_DEN_TB,TB,DEN,2024-09-22 17:00:00+00:00,2024-09-22 16:00:00+00:00,2024-09-22 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_GB_TEN,TEN,GB,2024-09-22 17:00:00+00:00,2024-09-22 16:00:00+00:00,2024-09-22 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_CAR_LV,LV,CAR,2024-09-22 20:05:00+00:00,2024-09-22 19:05:00+00:00,2024-09-22 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_MIA_SEA,SEA,MIA,2024-09-22 20:05:00+00:00,2024-09-22 19:05:00+00:00,2024-09-22 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_BAL_DAL,DAL,BAL,2024-09-22 20:25:00+00:00,2024-09-22 19:25:00+00:00,2024-09-22 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_SF_LA,LA,SF,2024-09-22 20:25:00+00:00,2024-09-22 19:25:00+00:00,2024-09-22 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_DET_ARI,ARI,DET,2024-09-22 20:25:00+00:00,2024-09-22 19:25:00+00:00,2024-09-22 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_KC_ATL,ATL,KC,2024-09-23 00:20:00+00:00,2024-09-22 23:20:00+00:00,2024-09-22 23:20:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_JAX_BUF,BUF,JAX,2024-09-23 23:30:00+00:00,2024-09-23 22:30:00+00:00,2024-09-23 22:30:00+00:00,"player_receptions,player_reception_yds"
2024,3,2024_03_WAS_CIN,CIN,WAS,2024-09-24 00:15:00+00:00,2024-09-23 23:15:00+00:00,2024-09-23 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_DAL_NYG,NYG,DAL,2024-09-27 00:15:00+00:00,2024-09-26 23:15:00+00:00,2024-09-26 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_PHI_TB,TB,PHI,2024-09-29 17:00:00+00:00,2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_NO_ATL,ATL,NO,2024-09-29 17:00:00+00:00,2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_CIN_CAR,CAR,CIN,2024-09-29 17:00:00+00:00,2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_LA_CHI,CHI,LA,2024-09-29 17:00:00+00:00,2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_MIN_GB,GB,MIN,2024-09-29 17:00:00+00:00,2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_JAX_HOU,HOU,JAX,2024-09-29 17:00:00+00:00,2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_PIT_IND,IND,PIT,2024-09-29 17:00:00+00:00,2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_DEN_NYJ,NYJ,DEN,2024-09-29 17:00:00+00:00,2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_NE_SF,SF,NE,2024-09-29 20:05:00+00:00,2024-09-29 19:05:00+00:00,2024-09-29 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_WAS_ARI,ARI,WAS,2024-09-29 20:05:00+00:00,2024-09-29 19:05:00+00:00,2024-09-29 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_KC_LAC,LAC,KC,2024-09-29 20:25:00+00:00,2024-09-29 19:25:00+00:00,2024-09-29 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_CLE_LV,LV,CLE,2024-09-29 20:25:00+00:00,2024-09-29 19:25:00+00:00,2024-09-29 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_BUF_BAL,BAL,BUF,2024-09-30 00:20:00+00:00,2024-09-29 23:20:00+00:00,2024-09-29 23:20:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_TEN_MIA,MIA,TEN,2024-09-30 23:30:00+00:00,2024-09-30 22:30:00+00:00,2024-09-30 22:30:00+00:00,"player_receptions,player_reception_yds"
2024,4,2024_04_SEA_DET,DET,SEA,2024-10-01 00:15:00+00:00,2024-09-30 23:15:00+00:00,2024-09-30 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_TB_ATL,ATL,TB,2024-10-04 00:15:00+00:00,2024-10-03 23:15:00+00:00,2024-10-03 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_NYJ_MIN,MIN,NYJ,2024-10-06 13:30:00+00:00,2024-10-06 12:30:00+00:00,2024-10-06 12:30:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_CLE_WAS,WAS,CLE,2024-10-06 17:00:00+00:00,2024-10-06 16:00:00+00:00,2024-10-06 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_IND_JAX,JAX,IND,2024-10-06 17:00:00+00:00,2024-10-06 16:00:00+00:00,2024-10-06 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_MIA_NE,NE,MIA,2024-10-06 17:00:00+00:00,2024-10-06 16:00:00+00:00,2024-10-06 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_BAL_CIN,CIN,BAL,2024-10-06 17:00:00+00:00,2024-10-06 16:00:00+00:00,2024-10-06 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_CAR_CHI,CHI,CAR,2024-10-06 17:00:00+00:00,2024-10-06 16:00:00+00:00,2024-10-06 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_BUF_HOU,HOU,BUF,2024-10-06 17:00:00+00:00,2024-10-06 16:00:00+00:00,2024-10-06 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_LV_DEN,DEN,LV,2024-10-06 20:05:00+00:00,2024-10-06 19:05:00+00:00,2024-10-06 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_ARI_SF,SF,ARI,2024-10-06 20:05:00+00:00,2024-10-06 19:05:00+00:00,2024-10-06 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_GB_LA,LA,GB,2024-10-06 20:25:00+00:00,2024-10-06 19:25:00+00:00,2024-10-06 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_NYG_SEA,SEA,NYG,2024-10-06 20:25:00+00:00,2024-10-06 19:25:00+00:00,2024-10-06 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_DAL_PIT,PIT,DAL,2024-10-07 00:20:00+00:00,2024-10-06 23:20:00+00:00,2024-10-06 23:20:00+00:00,"player_receptions,player_reception_yds"
2024,5,2024_05_NO_KC,KC,NO,2024-10-08 00:15:00+00:00,2024-10-07 23:15:00+00:00,2024-10-07 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_SF_SEA,SEA,SF,2024-10-11 00:15:00+00:00,2024-10-10 23:15:00+00:00,2024-10-10 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_JAX_CHI,CHI,JAX,2024-10-13 13:30:00+00:00,2024-10-13 12:30:00+00:00,2024-10-13 12:30:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_CLE_PHI,PHI,CLE,2024-10-13 17:00:00+00:00,2024-10-13 16:00:00+00:00,2024-10-13 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_IND_TEN,TEN,IND,2024-10-13 17:00:00+00:00,2024-10-13 16:00:00+00:00,2024-10-13 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_TB_NO,NO,TB,2024-10-13 17:00:00+00:00,2024-10-13 16:00:00+00:00,2024-10-13 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_ARI_GB,GB,ARI,2024-10-13 17:00:00+00:00,2024-10-13 16:00:00+00:00,2024-10-13 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_WAS_BAL,BAL,WAS,2024-10-13 17:00:00+00:00,2024-10-13 16:00:00+00:00,2024-10-13 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_HOU_NE,NE,HOU,2024-10-13 17:00:00+00:00,2024-10-13 16:00:00+00:00,2024-10-13 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_LAC_DEN,DEN,LAC,2024-10-13 20:05:00+00:00,2024-10-13 19:05:00+00:00,2024-10-13 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_PIT_LV,LV,PIT,2024-10-13 20:05:00+00:00,2024-10-13 19:05:00+00:00,2024-10-13 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_ATL_CAR,CAR,ATL,2024-10-13 20:25:00+00:00,2024-10-13 19:25:00+00:00,2024-10-13 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_DET_DAL,DAL,DET,2024-10-13 20:25:00+00:00,2024-10-13 19:25:00+00:00,2024-10-13 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_CIN_NYG,NYG,CIN,2024-10-14 00:20:00+00:00,2024-10-13 23:20:00+00:00,2024-10-13 23:20:00+00:00,"player_receptions,player_reception_yds"
2024,6,2024_06_BUF_NYJ,NYJ,BUF,2024-10-15 00:15:00+00:00,2024-10-14 23:15:00+00:00,2024-10-14 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_DEN_NO,NO,DEN,2024-10-18 00:15:00+00:00,2024-10-17 23:15:00+00:00,2024-10-17 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_NE_JAX,JAX,NE,2024-10-20 13:30:00+00:00,2024-10-20 12:30:00+00:00,2024-10-20 12:30:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_TEN_BUF,BUF,TEN,2024-10-20 17:00:00+00:00,2024-10-20 16:00:00+00:00,2024-10-20 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_PHI_NYG,NYG,PHI,2024-10-20 17:00:00+00:00,2024-10-20 16:00:00+00:00,2024-10-20 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_DET_MIN,MIN,DET,2024-10-20 17:00:00+00:00,2024-10-20 16:00:00+00:00,2024-10-20 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_MIA_IND,IND,MIA,2024-10-20 17:00:00+00:00,2024-10-20 16:00:00+00:00,2024-10-20 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_SEA_ATL,ATL,SEA,2024-10-20 17:00:00+00:00,2024-10-20 16:00:00+00:00,2024-10-20 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_CIN_CLE,CLE,CIN,2024-10-20 17:00:00+00:00,2024-10-20 16:00:00+00:00,2024-10-20 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_HOU_GB,GB,HOU,2024-10-20 17:00:00+00:00,2024-10-20 16:00:00+00:00,2024-10-20 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_LV_LA,LA,LV,2024-10-20 20:05:00+00:00,2024-10-20 19:05:00+00:00,2024-10-20 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_CAR_WAS,WAS,CAR,2024-10-20 20:05:00+00:00,2024-10-20 19:05:00+00:00,2024-10-20 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_KC_SF,SF,KC,2024-10-20 20:25:00+00:00,2024-10-20 19:25:00+00:00,2024-10-20 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_NYJ_PIT,PIT,NYJ,2024-10-21 00:20:00+00:00,2024-10-20 23:20:00+00:00,2024-10-20 23:20:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_BAL_TB,TB,BAL,2024-10-22 00:15:00+00:00,2024-10-21 23:15:00+00:00,2024-10-21 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,7,2024_07_LAC_ARI,ARI,LAC,2024-10-22 01:00:00+00:00,2024-10-22 00:00:00+00:00,2024-10-22 00:00:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_MIN_LA,LA,MIN,2024-10-25 00:15:00+00:00,2024-10-24 23:15:00+00:00,2024-10-24 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_PHI_CIN,CIN,PHI,2024-10-27 17:00:00+00:00,2024-10-27 16:00:00+00:00,2024-10-27 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_BAL_CLE,CLE,BAL,2024-10-27 17:00:00+00:00,2024-10-27 16:00:00+00:00,2024-10-27 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_TEN_DET,DET,TEN,2024-10-27 17:00:00+00:00,2024-10-27 16:00:00+00:00,2024-10-27 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_IND_HOU,HOU,IND,2024-10-27 17:00:00+00:00,2024-10-27 16:00:00+00:00,2024-10-27 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_GB_JAX,JAX,GB,2024-10-27 17:00:00+00:00,2024-10-27 16:00:00+00:00,2024-10-27 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_ARI_MIA,MIA,ARI,2024-10-27 17:00:00+00:00,2024-10-27 16:00:00+00:00,2024-10-27 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_NYJ_NE,NE,NYJ,2024-10-27 17:00:00+00:00,2024-10-27 16:00:00+00:00,2024-10-27 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_ATL_TB,TB,ATL,2024-10-27 17:00:00+00:00,2024-10-27 16:00:00+00:00,2024-10-27 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_BUF_SEA,SEA,BUF,2024-10-27 20:05:00+00:00,2024-10-27 19:05:00+00:00,2024-10-27 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_NO_LAC,LAC,NO,2024-10-27 20:05:00+00:00,2024-10-27 19:05:00+00:00,2024-10-27 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_CAR_DEN,DEN,CAR,2024-10-27 20:25:00+00:00,2024-10-27 19:25:00+00:00,2024-10-27 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_KC_LV,LV,KC,2024-10-27 20:25:00+00:00,2024-10-27 19:25:00+00:00,2024-10-27 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_CHI_WAS,WAS,CHI,2024-10-27 20:25:00+00:00,2024-10-27 19:25:00+00:00,2024-10-27 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_DAL_SF,SF,DAL,2024-10-28 00:20:00+00:00,2024-10-27 23:20:00+00:00,2024-10-27 23:20:00+00:00,"player_receptions,player_reception_yds"
2024,8,2024_08_NYG_PIT,PIT,NYG,2024-10-29 00:15:00+00:00,2024-10-28 23:15:00+00:00,2024-10-28 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_HOU_NYJ,NYJ,HOU,2024-11-01 00:15:00+00:00,2024-10-31 23:15:00+00:00,2024-10-31 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_LV_CIN,CIN,LV,2024-11-03 18:00:00+00:00,2024-11-03 17:00:00+00:00,2024-11-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_LAC_CLE,CLE,LAC,2024-11-03 18:00:00+00:00,2024-11-03 17:00:00+00:00,2024-11-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_NO_CAR,CAR,NO,2024-11-03 18:00:00+00:00,2024-11-03 17:00:00+00:00,2024-11-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_WAS_NYG,NYG,WAS,2024-11-03 18:00:00+00:00,2024-11-03 17:00:00+00:00,2024-11-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_DEN_BAL,BAL,DEN,2024-11-03 18:00:00+00:00,2024-11-03 17:00:00+00:00,2024-11-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_DAL_ATL,ATL,DAL,2024-11-03 18:00:00+00:00,2024-11-03 17:00:00+00:00,2024-11-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_MIA_BUF,BUF,MIA,2024-11-03 18:00:00+00:00,2024-11-03 17:00:00+00:00,2024-11-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_NE_TEN,TEN,NE,2024-11-03 18:00:00+00:00,2024-11-03 17:00:00+00:00,2024-11-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_CHI_ARI,ARI,CHI,2024-11-03 21:05:00+00:00,2024-11-03 20:05:00+00:00,2024-11-03 20:05:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_JAX_PHI,PHI,JAX,2024-11-03 21:05:00+00:00,2024-11-03 20:05:00+00:00,2024-11-03 20:05:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_LA_SEA,SEA,LA,2024-11-03 21:25:00+00:00,2024-11-03 20:25:00+00:00,2024-11-03 20:25:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_DET_GB,GB,DET,2024-11-03 21:25:00+00:00,2024-11-03 20:25:00+00:00,2024-11-03 20:25:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_IND_MIN,MIN,IND,2024-11-04 01:20:00+00:00,2024-11-04 00:20:00+00:00,2024-11-04 00:20:00+00:00,"player_receptions,player_reception_yds"
2024,9,2024_09_TB_KC,KC,TB,2024-11-05 01:15:00+00:00,2024-11-05 00:15:00+00:00,2024-11-05 00:15:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_CIN_BAL,BAL,CIN,2024-11-08 01:15:00+00:00,2024-11-08 00:15:00+00:00,2024-11-08 00:15:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_NYG_CAR,CAR,NYG,2024-11-10 14:30:00+00:00,2024-11-10 13:30:00+00:00,2024-11-10 13:30:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_PIT_WAS,WAS,PIT,2024-11-10 18:00:00+00:00,2024-11-10 17:00:00+00:00,2024-11-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_ATL_NO,NO,ATL,2024-11-10 18:00:00+00:00,2024-11-10 17:00:00+00:00,2024-11-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_DEN_KC,KC,DEN,2024-11-10 18:00:00+00:00,2024-11-10 17:00:00+00:00,2024-11-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_SF_TB,TB,SF,2024-11-10 18:00:00+00:00,2024-11-10 17:00:00+00:00,2024-11-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_BUF_IND,IND,BUF,2024-11-10 18:00:00+00:00,2024-11-10 17:00:00+00:00,2024-11-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_NE_CHI,CHI,NE,2024-11-10 18:00:00+00:00,2024-11-10 17:00:00+00:00,2024-11-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_MIN_JAX,JAX,MIN,2024-11-10 18:00:00+00:00,2024-11-10 17:00:00+00:00,2024-11-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_TEN_LAC,LAC,TEN,2024-11-10 21:05:00+00:00,2024-11-10 20:05:00+00:00,2024-11-10 20:05:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_NYJ_ARI,ARI,NYJ,2024-11-10 21:25:00+00:00,2024-11-10 20:25:00+00:00,2024-11-10 20:25:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_PHI_DAL,DAL,PHI,2024-11-10 21:25:00+00:00,2024-11-10 20:25:00+00:00,2024-11-10 20:25:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_DET_HOU,HOU,DET,2024-11-11 01:20:00+00:00,2024-11-11 00:20:00+00:00,2024-11-11 00:20:00+00:00,"player_receptions,player_reception_yds"
2024,10,2024_10_MIA_LA,LA,MIA,2024-11-12 01:15:00+00:00,2024-11-12 00:15:00+00:00,2024-11-12 00:15:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_WAS_PHI,PHI,WAS,2024-11-15 01:15:00+00:00,2024-11-15 00:15:00+00:00,2024-11-15 00:15:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_IND_NYJ,NYJ,IND,2024-11-17 18:00:00+00:00,2024-11-17 17:00:00+00:00,2024-11-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_BAL_PIT,PIT,BAL,2024-11-17 18:00:00+00:00,2024-11-17 17:00:00+00:00,2024-11-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_CLE_NO,NO,CLE,2024-11-17 18:00:00+00:00,2024-11-17 17:00:00+00:00,2024-11-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_MIN_TEN,TEN,MIN,2024-11-17 18:00:00+00:00,2024-11-17 17:00:00+00:00,2024-11-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_LV_MIA,MIA,LV,2024-11-17 18:00:00+00:00,2024-11-17 17:00:00+00:00,2024-11-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_JAX_DET,DET,JAX,2024-11-17 18:00:00+00:00,2024-11-17 17:00:00+00:00,2024-11-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_GB_CHI,CHI,GB,2024-11-17 18:00:00+00:00,2024-11-17 17:00:00+00:00,2024-11-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_LA_NE,NE,LA,2024-11-17 18:00:00+00:00,2024-11-17 17:00:00+00:00,2024-11-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_ATL_DEN,DEN,ATL,2024-11-17 21:05:00+00:00,2024-11-17 20:05:00+00:00,2024-11-17 20:05:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_SEA_SF,SF,SEA,2024-11-17 21:05:00+00:00,2024-11-17 20:05:00+00:00,2024-11-17 20:05:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_KC_BUF,BUF,KC,2024-11-17 21:25:00+00:00,2024-11-17 20:25:00+00:00,2024-11-17 20:25:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_CIN_LAC,LAC,CIN,2024-11-18 01:20:00+00:00,2024-11-18 00:20:00+00:00,2024-11-18 00:20:00+00:00,"player_receptions,player_reception_yds"
2024,11,2024_11_HOU_DAL,DAL,HOU,2024-11-19 01:15:00+00:00,2024-11-19 00:15:00+00:00,2024-11-19 00:15:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_PIT_CLE,CLE,PIT,2024-11-22 01:15:00+00:00,2024-11-22 00:15:00+00:00,2024-11-22 00:15:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_DAL_WAS,WAS,DAL,2024-11-24 18:00:00+00:00,2024-11-24 17:00:00+00:00,2024-11-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_TB_NYG,NYG,TB,2024-11-24 18:00:00+00:00,2024-11-24 17:00:00+00:00,2024-11-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_DET_IND,IND,DET,2024-11-24 18:00:00+00:00,2024-11-24 17:00:00+00:00,2024-11-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_NE_MIA,MIA,NE,2024-11-24 18:00:00+00:00,2024-11-24 17:00:00+00:00,2024-11-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_MIN_CHI,CHI,MIN,2024-11-24 18:00:00+00:00,2024-11-24 17:00:00+00:00,2024-11-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_KC_CAR,CAR,KC,2024-11-24 18:00:00+00:00,2024-11-24 17:00:00+00:00,2024-11-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_TEN_HOU,HOU,TEN,2024-11-24 18:00:00+00:00,2024-11-24 17:00:00+00:00,2024-11-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_DEN_LV,LV,DEN,2024-11-24 21:05:00+00:00,2024-11-24 20:05:00+00:00,2024-11-24 20:05:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_SF_GB,GB,SF,2024-11-24 21:25:00+00:00,2024-11-24 20:25:00+00:00,2024-11-24 20:25:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_ARI_SEA,SEA,ARI,2024-11-24 21:25:00+00:00,2024-11-24 20:25:00+00:00,2024-11-24 20:25:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_PHI_LA,LA,PHI,2024-11-25 01:20:00+00:00,2024-11-25 00:20:00+00:00,2024-11-25 00:20:00+00:00,"player_receptions,player_reception_yds"
2024,12,2024_12_BAL_LAC,LAC,BAL,2024-11-26 01:15:00+00:00,2024-11-26 00:15:00+00:00,2024-11-26 00:15:00+00:00,"player_receptions,player_reception_yds"
